date,time,latitude,longitude,gps_speed,gps_alt,gps_heading,gps_distance,speed,voltage,phase_current,current,power,torque,pwm,battery_level,distance,totaldistance,system_temp,temp2,tilt,roll,mode,alert
2025-07-08,03:42:19.543,55.77258333333332,37.604081666666666,88.63455047607422,168.4,248.83,5144,101.50,134.13,76.10,65.03,8722.47,0.00,85.45,60,5087,3933408,56,0,-4.56,0.00,,
2025-07-08,03:42:19.543,55.77258333333332,37.604081666666666,88.63455047607422,168.4,248.83,5144,101.50,134.13,76.10,65.03,8722.47,0.00,85.45,60,5087,3933408,56,0,-4.56,0.00,,
2025-07-08,03:42:20.123,55.77249333333332,37.60371166666666,88.82726440429688,168.8,247.91,5169,101.60,133.65,82.60,67.97,9084.19,0.00,82.29,59,5104,3933425,56,0,-4.64,0.00,,
2025-07-08,03:42:20.123,55.77249333333332,37.60371166666666,88.82726440429688,168.8,247.91,5169,101.60,133.65,82.60,67.97,9084.19,0.00,82.29,59,5104,3933425,56,0,-4.64,0.00,,
2025-07-08,03:42:20.123,55.77249333333332,37.60371166666666,88.82726440429688,168.8,247.91,5169,101.60,133.65,82.60,67.97,9084.19,0.00,82.29,59,5104,3933425,56,0,-4.64,0.00,,
2025-07-08,03:42:20.723,55.77249333333332,37.60371166666666,88.82726440429688,168.8,247.91,5169,102.10,134.57,78.20,65.59,8826.45,0.00,83.88,61,5121,3933442,56,0,-4.55,0.00,,
2025-07-08,03:42:20.723,55.77249333333332,37.60371166666666,88.82726440429688,168.8,247.91,5169,102.10,134.57,78.20,65.59,8826.45,0.00,83.88,61,5121,3933442,56,0,-4.55,0.00,,
2025-07-08,03:42:20.723,55.77249333333332,37.60371166666666,88.82726440429688,168.8,247.91,5169,102.10,134.57,78.20,65.59,8826.45,0.00,83.88,61,5121,3933442,56,0,-4.55,0.00,,
2025-07-08,03:42:21.341,55.772391666666664,37.603343333333335,88.97920532226563,169.3,245.01,5195,102.10,134.40,81.60,71.11,9557.18,0.00,87.14,61,5138,3933459,57,0,-4.67,0.00,,
2025-07-08,03:42:21.341,55.772391666666664,37.603343333333335,88.97920532226563,169.3,245.01,5195,102.10,134.40,81.60,71.11,9557.18,0.00,87.14,61,5138,3933459,57,0,-4.67,0.00,,
2025-07-08,03:42:21.341,55.772391666666664,37.603343333333335,88.97920532226563,169.3,245.01,5195,102.10,134.40,81.60,71.11,9557.18,0.00,87.14,61,5138,3933459,57,0,-4.67,0.00,,
2025-07-08,03:42:21.929,55.772285,37.60297166666667,93.57835006713867,169.6,243.86,5221,102.30,135.52,53.30,42.62,5775.86,0.00,79.96,63,5155,3933476,57,0,-4.07,0.00,,
2025-07-08,03:42:21.929,55.772285,37.60297166666667,93.57835006713867,169.6,243.86,5221,102.30,135.52,53.30,42.62,5775.86,0.00,79.96,63,5155,3933476,57,0,-4.07,0.00,,
2025-07-08,03:42:21.929,55.772285,37.60297166666667,93.57835006713867,169.6,243.86,5221,102.30,135.52,53.30,42.62,5775.86,0.00,79.96,63,5155,3933476,57,0,-4.07,0.00,,
2025-07-08,03:42:22.530,55.772285,37.60297166666667,93.57835006713867,169.6,243.86,5221,102.30,133.67,81.50,68.28,9126.99,0.00,83.78,59,5172,3933493,57,0,-4.62,0.00,,
2025-07-08,03:42:22.530,55.772285,37.60297166666667,93.57835006713867,169.6,243.86,5221,102.30,133.67,81.50,68.28,9126.99,0.00,83.78,59,5172,3933493,57,0,-4.62,0.00,,
2025-07-08,03:42:22.530,55.772285,37.60297166666667,93.57835006713867,169.6,243.86,5221,102.30,133.67,81.50,68.28,9126.99,0.00,83.78,59,5172,3933493,57,0,-4.62,0.00,,
2025-07-08,03:42:23.141,55.77217333333333,37.602594999999994,95.13487243652344,170.1,243.28,5248,103.80,134.04,77.90,66.60,8927.06,0.00,85.50,60,5189,3933510,57,0,-4.57,0.00,,
2025-07-08,03:42:23.141,55.77217333333333,37.602594999999994,95.13487243652344,170.1,243.28,5248,103.80,134.04,77.90,66.60,8927.06,0.00,85.50,60,5189,3933510,57,0,-4.57,0.00,,
2025-07-08,03:42:23.141,55.77217333333333,37.602594999999994,95.13487243652344,170.1,243.28,5248,103.80,134.04,77.90,66.60,8927.06,0.00,85.50,60,5189,3933510,57,0,-4.57,0.00,,
2025-07-08,03:42:23.742,55.77217333333333,37.602594999999994,95.13487243652344,170.1,243.28,5248,103.60,134.24,72.70,61.56,8263.81,0.00,84.68,60,5206,3933527,57,0,-4.48,0.00,,
2025-07-08,03:42:23.742,55.77217333333333,37.602594999999994,95.13487243652344,170.1,243.28,5248,103.60,134.24,72.70,61.56,8263.81,0.00,84.68,60,5206,3933527,57,0,-4.48,0.00,,
2025-07-08,03:42:23.742,55.77217333333333,37.602594999999994,95.13487243652344,170.1,243.28,5248,103.60,134.24,72.70,61.56,8263.81,0.00,84.68,60,5206,3933527,57,0,-4.48,0.00,,
2025-07-08,03:42:24.324,55.77205333333333,37.602223333333335,94.68088989257812,170.5,242.73,5275,104.40,135.11,61.50,52.46,7087.87,0.00,85.30,62,5224,3933545,57,0,-4.29,0.00,,
2025-07-08,03:42:24.324,55.77205333333333,37.602223333333335,94.68088989257812,170.5,242.73,5275,104.40,135.11,61.50,52.46,7087.87,0.00,85.30,62,5224,3933545,57,0,-4.29,0.00,,
2025-07-08,03:42:24.324,55.77205333333333,37.602223333333335,94.68088989257812,170.5,242.73,5275,104.40,135.11,61.50,52.46,7087.87,0.00,85.30,62,5224,3933545,57,0,-4.29,0.00,,
2025-07-08,03:42:24.927,55.771935,37.60185333333333,95.08298950195312,171.0,243.61,5301,103.40,134.55,70.50,59.46,8000.34,0.00,84.34,61,5242,3933563,57,0,-4.45,0.00,,
2025-07-08,03:42:24.927,55.771935,37.60185333333333,95.08298950195312,171.0,243.61,5301,103.40,134.55,70.50,59.46,8000.34,0.00,84.34,61,5242,3933563,57,0,-4.45,0.00,,
2025-07-08,03:42:24.927,55.771935,37.60185333333333,95.08298950195312,171.0,243.61,5301,103.40,134.55,70.50,59.46,8000.34,0.00,84.34,61,5242,3933563,57,0,-4.45,0.00,,
2025-07-08,03:42:25.540,55.771935,37.60185333333333,95.08298950195312,171.0,243.61,5301,103.50,132.45,100.80,86.45,11450.30,0.00,85.76,56,5259,3933580,57,0,-5.02,0.00,,
2025-07-08,03:42:25.540,55.771935,37.60185333333333,95.08298950195312,171.0,243.61,5301,103.50,132.45,100.80,86.45,11450.30,0.00,85.76,56,5259,3933580,57,0,-5.02,0.00,,
2025-07-08,03:42:25.540,55.771935,37.60185333333333,95.08298950195312,171.0,243.61,5301,103.50,132.45,100.80,86.45,11450.30,0.00,85.76,56,5259,3933580,57,0,-5.02,0.00,,
2025-07-08,03:42:26.129,55.77182666666666,37.60147166666666,95.80751037597656,171.4,244.95,5328,105.50,133.26,75.50,63.00,8395.38,0.00,83.44,58,5277,3933598,57,0,-4.52,0.00,,
2025-07-08,03:42:26.129,55.77182666666666,37.60147166666666,95.80751037597656,171.4,244.95,5328,105.50,133.26,75.50,63.00,8395.38,0.00,83.44,58,5277,3933598,57,0,-4.52,0.00,,
2025-07-08,03:42:26.129,55.77182666666666,37.60147166666666,95.80751037597656,171.4,244.95,5328,105.50,133.26,75.50,63.00,8395.38,0.00,83.44,58,5277,3933598,57,0,-4.52,0.00,,
2025-07-08,03:42:26.742,55.77182666666666,37.60147166666666,95.80751037597656,171.4,244.95,5328,105.80,133.20,70.20,59.11,7873.45,0.00,84.20,58,5294,3933615,57,0,-4.45,0.00,,
2025-07-08,03:42:26.742,55.77182666666666,37.60147166666666,95.80751037597656,171.4,244.95,5328,105.80,133.20,70.20,59.11,7873.45,0.00,84.20,58,5294,3933615,57,0,-4.45,0.00,,
2025-07-08,03:42:26.742,55.77182666666666,37.60147166666666,95.80751037597656,171.4,244.95,5328,105.80,133.20,70.20,59.11,7873.45,0.00,84.20,58,5294,3933615,57,0,-4.45,0.00,,
2025-07-08,03:42:27.341,55.77171666666666,37.60109,95.77601394653321,172.0,245.03,5355,106.50,136.60,32.80,26.90,3674.54,0.00,82.01,66,5312,3933633,57,0,-3.08,0.00,,
2025-07-08,03:42:27.341,55.77171666666666,37.60109,95.77601394653321,172.0,245.03,5355,106.50,136.60,32.80,26.90,3674.54,0.00,82.01,66,5312,3933633,57,0,-3.08,0.00,,
2025-07-08,03:42:27.341,55.77171666666666,37.60109,95.77601394653321,172.0,245.03,5355,106.50,136.60,32.80,26.90,3674.54,0.00,82.01,66,5312,3933633,57,0,-3.08,0.00,,
2025-07-08,03:42:27.941,55.77160000000001,37.600715,93.51164245605469,172.8,243.25,5382,101.20,140.65,0.50,0.38,53.45,0.00,75.08,75,5329,3933650,57,0,-1.07,0.00,,
2025-07-08,03:42:27.941,55.77160000000001,37.600715,93.51164245605469,172.8,243.25,5382,101.20,140.65,0.50,0.38,53.45,0.00,75.08,75,5329,3933650,57,0,-1.07,0.00,,
2025-07-08,03:42:27.941,55.77160000000001,37.600715,93.51164245605469,172.8,243.25,5382,101.20,140.65,0.50,0.38,53.45,0.00,75.08,75,5329,3933650,57,0,-1.07,0.00,,
2025-07-08,03:42:28.541,55.77160000000001,37.600715,93.51164245605469,172.8,243.25,5382,96.40,140.49,24.40,18.63,2617.33,0.00,76.36,75,5345,3933666,57,0,-2.37,0.00,,
2025-07-08,03:42:28.541,55.77160000000001,37.600715,93.51164245605469,172.8,243.25,5382,96.40,140.49,24.40,18.63,2617.33,0.00,76.36,75,5345,3933666,57,0,-2.37,0.00,,
2025-07-08,03:42:28.541,55.77160000000001,37.600715,93.51164245605469,172.8,243.25,5382,96.40,140.49,24.40,18.63,2617.33,0.00,76.36,75,5345,3933666,57,0,-2.37,0.00,,
2025-07-08,03:42:29.141,55.77147,37.600355,92.21084060668946,172.6,240.81,5409,94.00,138.22,43.20,33.61,4645.57,0.00,77.81,69,5360,3933681,57,0,-3.56,0.00,,
2025-07-08,03:42:29.141,55.77147,37.600355,92.21084060668946,172.6,240.81,5409,94.00,138.22,43.20,33.61,4645.57,0.00,77.81,69,5360,3933681,57,0,-3.56,0.00,,
2025-07-08,03:42:29.141,55.77147,37.600355,92.21084060668946,172.6,240.81,5409,94.00,138.22,43.20,33.61,4645.57,0.00,77.81,69,5360,3933681,57,0,-3.56,0.00,,
2025-07-08,03:42:29.742,55.77147,37.600355,92.21084060668946,172.6,240.81,5409,93.80,135.01,85.90,70.20,9477.70,0.00,81.72,62,5376,3933697,57,0,-4.74,0.00,,
2025-07-08,03:42:29.742,55.77147,37.600355,92.21084060668946,172.6,240.81,5409,93.80,135.01,85.90,70.20,9477.70,0.00,81.72,62,5376,3933697,57,0,-4.74,0.00,,
2025-07-08,03:42:29.742,55.77147,37.600355,92.21084060668946,172.6,240.81,5409,93.80,135.01,85.90,70.20,9477.70,0.00,81.72,62,5376,3933697,57,0,-4.74,0.00,,
2025-07-08,03:42:30.340,55.77134833333333,37.600006666666665,92.76303405761719,172.9,239.77,5434,95.60,133.99,85.20,69.46,9306.95,0.00,81.53,60,5392,3933713,57,0,-4.64,0.00,,
2025-07-08,03:42:30.340,55.77134833333333,37.600006666666665,92.76303405761719,172.9,239.77,5434,95.60,133.99,85.20,69.46,9306.95,0.00,81.53,60,5392,3933713,57,0,-4.64,0.00,,
2025-07-08,03:42:30.340,55.77134833333333,37.600006666666665,92.76303405761719,172.9,239.77,5434,95.60,133.99,85.20,69.46,9306.95,0.00,81.53,60,5392,3933713,57,0,-4.64,0.00,,
2025-07-08,03:42:30.942,55.771225,37.59966,91.49002075195312,173.4,238.14,5460,98.40,133.57,70.90,57.18,7637.53,0.00,80.65,59,5408,3933729,57,0,-4.47,0.00,,
2025-07-08,03:42:30.942,55.771225,37.59966,91.49002075195312,173.4,238.14,5460,98.40,133.57,70.90,57.18,7637.53,0.00,80.65,59,5408,3933729,57,0,-4.47,0.00,,
2025-07-08,03:42:30.942,55.771225,37.59966,91.49002075195312,173.4,238.14,5460,98.40,133.57,70.90,57.18,7637.53,0.00,80.65,59,5408,3933729,57,0,-4.47,0.00,,
2025-07-08,03:42:31.540,55.771225,37.59966,91.49002075195312,173.4,238.14,5460,98.40,135.03,66.70,56.33,7606.24,0.00,84.46,62,5425,3933746,57,0,-4.38,0.00,,
2025-07-08,03:42:31.540,55.771225,37.59966,91.49002075195312,173.4,238.14,5460,98.40,135.03,66.70,56.33,7606.24,0.00,84.46,62,5425,3933746,57,0,-4.38,0.00,,
2025-07-08,03:42:31.540,55.771225,37.59966,91.49002075195312,173.4,238.14,5460,98.40,135.03,66.70,56.33,7606.24,0.00,84.46,62,5425,3933746,57,0,-4.38,0.00,,
2025-07-08,03:42:32.144,55.771093333333326,37.59932666666667,91.54931945800782,173.9,236.03,5486,99.70,135.54,69.30,57.09,7737.98,0.00,82.38,63,5441,3933762,57,0,-4.37,0.00,,
2025-07-08,03:42:32.144,55.771093333333326,37.59932666666667,91.54931945800782,173.9,236.03,5486,99.70,135.54,69.30,57.09,7737.98,0.00,82.38,63,5441,3933762,57,0,-4.37,0.00,,
2025-07-08,03:42:32.144,55.771093333333326,37.59932666666667,91.54931945800782,173.9,236.03,5486,99.70,135.54,69.30,57.09,7737.98,0.00,82.38,63,5441,3933762,57,0,-4.37,0.00,,
2025-07-08,03:42:32.742,55.77096333333334,37.59898666666666,90.32448806762696,174.3,236.18,5511,101.00,133.61,81.40,70.40,9406.14,0.00,86.49,59,5458,3933779,57,0,-4.68,0.00,,
2025-07-08,03:42:32.742,55.77096333333334,37.59898666666666,90.32448806762696,174.3,236.18,5511,101.00,133.61,81.40,70.40,9406.14,0.00,86.49,59,5458,3933779,57,0,-4.68,0.00,,
2025-07-08,03:42:32.742,55.77096333333334,37.59898666666666,90.32448806762696,174.3,236.18,5511,101.00,133.61,81.40,70.40,9406.14,0.00,86.49,59,5458,3933779,57,0,-4.68,0.00,,
2025-07-08,03:42:33.344,55.77096333333334,37.59898666666666,90.32448806762696,174.3,236.18,5511,103.10,135.58,49.20,40.05,5429.98,0.00,81.41,63,5475,3933796,57,0,-4.02,0.00,,
2025-07-08,03:42:33.344,55.77096333333334,37.59898666666666,90.32448806762696,174.3,236.18,5511,103.10,135.58,49.20,40.05,5429.98,0.00,81.41,63,5475,3933796,57,0,-4.02,0.00,,
2025-07-08,03:42:33.344,55.77096333333334,37.59898666666666,90.32448806762696,174.3,236.18,5511,103.10,135.58,49.20,40.05,5429.98,0.00,81.41,63,5475,3933796,57,0,-4.02,0.00,,
2025-07-08,03:42:33.961,55.770833333333336,37.598638333333334,93.02060165405274,174.7,236.37,5538,103.40,135.00,70.70,57.55,7769.25,0.00,81.40,62,5493,3933814,57,0,-4.40,0.00,,
2025-07-08,03:42:33.961,55.770833333333336,37.598638333333334,93.02060165405274,174.7,236.37,5538,103.40,135.00,70.70,57.55,7769.25,0.00,81.40,62,5493,3933814,57,0,-4.40,0.00,,
2025-07-08,03:42:33.961,55.770833333333336,37.598638333333334,93.02060165405274,174.7,236.37,5538,103.40,135.00,70.70,57.55,7769.25,0.00,81.40,62,5493,3933814,57,0,-4.40,0.00,,
2025-07-08,03:42:34.545,55.770833333333336,37.598638333333334,93.02060165405274,174.7,236.37,5538,105.10,134.27,62.90,50.46,6775.26,0.00,80.22,60,5510,3933831,57,0,-4.25,0.00,,
2025-07-08,03:42:34.545,55.770833333333336,37.598638333333334,93.02060165405274,174.7,236.37,5538,105.10,134.27,62.90,50.46,6775.26,0.00,80.22,60,5510,3933831,57,0,-4.25,0.00,,
2025-07-08,03:42:34.545,55.770833333333336,37.598638333333334,93.02060165405274,174.7,236.37,5538,105.10,134.27,62.90,50.46,6775.26,0.00,80.22,60,5510,3933831,57,0,-4.25,0.00,,
2025-07-08,03:42:35.145,55.770700000000005,37.59828666666667,95.86495513916016,175.1,235.64,5564,106.80,134.53,66.30,57.63,7752.96,0.00,86.92,61,5528,3933849,57,0,-4.38,0.00,,
2025-07-08,03:42:35.145,55.770700000000005,37.59828666666667,95.86495513916016,175.1,235.64,5564,106.80,134.53,66.30,57.63,7752.96,0.00,86.92,61,5528,3933849,57,0,-4.38,0.00,,
2025-07-08,03:42:35.145,55.770700000000005,37.59828666666667,95.86495513916016,175.1,235.64,5564,106.80,134.53,66.30,57.63,7752.96,0.00,86.92,61,5528,3933849,57,0,-4.38,0.00,,
2025-07-08,03:42:35.762,55.770559999999996,37.59793666666667,97.50856475830078,175.5,235.44,5591,107.50,134.95,62.70,55.72,7519.41,0.00,88.86,62,5546,3933867,57,0,-4.31,0.00,,
2025-07-08,03:42:35.762,55.770559999999996,37.59793666666667,97.50856475830078,175.5,235.44,5591,107.50,134.95,62.70,55.72,7519.41,0.00,88.86,62,5546,3933867,57,0,-4.31,0.00,,
2025-07-08,03:42:35.762,55.770559999999996,37.59793666666667,97.50856475830078,175.5,235.44,5591,107.50,134.95,62.70,55.72,7519.41,0.00,88.86,62,5546,3933867,57,0,-4.31,0.00,,
2025-07-08,03:42:36.363,55.770559999999996,37.59793666666667,97.50856475830078,175.5,235.44,5591,108.10,135.17,63.00,52.33,7073.45,0.00,83.06,62,5564,3933885,57,0,-4.25,0.00,,
2025-07-08,03:42:36.363,55.770559999999996,37.59793666666667,97.50856475830078,175.5,235.44,5591,108.10,135.17,63.00,52.33,7073.45,0.00,83.06,62,5564,3933885,57,0,-4.25,0.00,,
2025-07-08,03:42:36.363,55.770559999999996,37.59793666666667,97.50856475830078,175.5,235.44,5591,108.10,135.17,63.00,52.33,7073.45,0.00,83.06,62,5564,3933885,57,0,-4.25,0.00,,
2025-07-08,03:42:36.945,55.770408333333336,37.597591666666666,98.52771835327148,175.7,233.94,5619,108.60,134.52,65.40,56.45,7593.65,0.00,86.32,61,5582,3933903,57,0,-4.36,0.00,,
2025-07-08,03:42:36.945,55.770408333333336,37.597591666666666,98.52771835327148,175.7,233.94,5619,108.60,134.52,65.40,56.45,7593.65,0.00,86.32,61,5582,3933903,57,0,-4.36,0.00,,
2025-07-08,03:42:36.945,55.770408333333336,37.597591666666666,98.52771835327148,175.7,233.94,5619,108.60,134.52,65.40,56.45,7593.65,0.00,86.32,61,5582,3933903,57,0,-4.36,0.00,,
2025-07-08,03:42:37.549,55.770408333333336,37.597591666666666,98.52771835327148,175.7,233.94,5619,108.70,134.60,69.80,61.17,8233.48,0.00,87.64,61,5600,3933921,57,0,-4.42,0.00,,
2025-07-08,03:42:37.549,55.770408333333336,37.597591666666666,98.52771835327148,175.7,233.94,5619,108.70,134.60,69.80,61.17,8233.48,0.00,87.64,61,5600,3933921,57,0,-4.42,0.00,,
2025-07-08,03:42:37.549,55.770408333333336,37.597591666666666,98.52771835327148,175.7,233.94,5619,108.70,134.60,69.80,61.17,8233.48,0.00,87.64,61,5600,3933921,57,0,-4.42,0.00,,
2025-07-08,03:42:38.161,55.77026833333333,37.597229999999996,99.00393447875977,175.7,233.9,5646,108.70,134.23,73.00,59.73,8017.56,0.00,81.82,60,5619,3933940,57,0,-4.44,0.00,,
2025-07-08,03:42:38.161,55.77026833333333,37.597229999999996,99.00393447875977,175.7,233.9,5646,108.70,134.23,73.00,59.73,8017.56,0.00,81.82,60,5619,3933940,57,0,-4.44,0.00,,
2025-07-08,03:42:38.161,55.77026833333333,37.597229999999996,99.00393447875977,175.7,233.9,5646,108.70,134.23,73.00,59.73,8017.56,0.00,81.82,60,5619,3933940,57,0,-4.44,0.00,,
2025-07-08,03:42:38.762,55.770115000000004,37.59688333333334,99.07620391845704,176.1,233.0,5674,109.40,134.11,72.80,66.81,8959.89,0.00,91.77,60,5637,3933958,57,0,-4.53,0.00,,
2025-07-08,03:42:38.762,55.770115000000004,37.59688333333334,99.07620391845704,176.1,233.0,5674,109.40,134.11,72.80,66.81,8959.89,0.00,91.77,60,5637,3933958,57,0,-4.53,0.00,,
2025-07-08,03:42:38.762,55.770115000000004,37.59688333333334,99.07620391845704,176.1,233.0,5674,109.40,134.11,72.80,66.81,8959.89,0.00,91.77,60,5637,3933958,57,0,-4.53,0.00,,
2025-07-08,03:42:39.362,55.770115000000004,37.59688333333334,99.07620391845704,176.1,233.0,5674,110.30,134.82,49.70,40.74,5492.57,0.00,81.98,62,5655,3933976,57,0,-3.99,0.00,,
2025-07-08,03:42:39.362,55.770115000000004,37.59688333333334,99.07620391845704,176.1,233.0,5674,110.30,134.82,49.70,40.74,5492.57,0.00,81.98,62,5655,3933976,57,0,-3.99,0.00,,
2025-07-08,03:42:39.362,55.770115000000004,37.59688333333334,99.07620391845704,176.1,233.0,5674,110.30,134.82,49.70,40.74,5492.57,0.00,81.98,62,5655,3933976,57,0,-3.99,0.00,,
2025-07-08,03:42:39.961,55.76997333333334,37.596525,98.05520324707031,176.1,232.98,5701,110.00,133.94,67.10,60.16,8057.83,0.00,89.65,60,5674,3933995,57,0,-4.41,0.00,,
2025-07-08,03:42:39.961,55.76997333333334,37.596525,98.05520324707031,176.1,232.98,5701,110.00,133.94,67.10,60.16,8057.83,0.00,89.65,60,5674,3933995,57,0,-4.41,0.00,,
2025-07-08,03:42:39.961,55.76997333333334,37.596525,98.05520324707031,176.1,232.98,5701,110.00,133.94,67.10,60.16,8057.83,0.00,89.65,60,5674,3933995,57,0,-4.41,0.00,,
2025-07-08,03:42:40.561,55.76997333333334,37.596525,98.05520324707031,176.1,232.98,5701,110.20,134.63,56.60,48.66,6551.10,0.00,85.97,61,5692,3934013,57,0,-4.18,0.00,,
2025-07-08,03:42:40.561,55.76997333333334,37.596525,98.05520324707031,176.1,232.98,5701,110.20,134.63,56.60,48.66,6551.10,0.00,85.97,61,5692,3934013,57,0,-4.18,0.00,,
2025-07-08,03:42:40.561,55.76997333333334,37.596525,98.05520324707031,176.1,232.98,5701,110.20,134.63,56.60,48.66,6551.10,0.00,85.97,61,5692,3934013,57,0,-4.18,0.00,,
2025-07-08,03:42:41.162,55.76984000000001,37.59615833333333,97.41035385131836,176.0,233.75,5729,110.50,134.26,69.80,64.20,8619.49,0.00,91.98,60,5711,3934032,57,0,-4.44,0.00,,
2025-07-08,03:42:41.162,55.76984000000001,37.59615833333333,97.41035385131836,176.0,233.75,5729,110.50,134.26,69.80,64.20,8619.49,0.00,91.98,60,5711,3934032,57,0,-4.44,0.00,,
2025-07-08,03:42:41.162,55.76984000000001,37.59615833333333,97.41035385131836,176.0,233.75,5729,110.50,134.26,69.80,64.20,8619.49,0.00,91.98,60,5711,3934032,57,0,-4.44,0.00,,
2025-07-08,03:42:41.763,55.76968166666667,37.595818333333334,96.69509582519531,176.4,232.06,5756,110.70,133.76,69.50,61.65,8246.30,0.00,88.70,59,5729,3934050,57,0,-4.46,0.00,,
2025-07-08,03:42:41.763,55.76968166666667,37.595818333333334,96.69509582519531,176.4,232.06,5756,110.70,133.76,69.50,61.65,8246.30,0.00,88.70,59,5729,3934050,57,0,-4.46,0.00,,
2025-07-08,03:42:41.763,55.76968166666667,37.595818333333334,96.69509582519531,176.4,232.06,5756,110.70,133.76,69.50,61.65,8246.30,0.00,88.70,59,5729,3934050,57,0,-4.46,0.00,,
2025-07-08,03:42:42.363,55.76968166666667,37.595818333333334,96.69509582519531,176.4,232.06,5756,110.70,135.37,49.80,40.48,5479.78,0.00,81.29,63,5748,3934069,57,0,-3.92,0.00,,
2025-07-08,03:42:42.363,55.76968166666667,37.595818333333334,96.69509582519531,176.4,232.06,5756,110.70,135.37,49.80,40.48,5479.78,0.00,81.29,63,5748,3934069,57,0,-3.92,0.00,,
2025-07-08,03:42:42.363,55.76968166666667,37.595818333333334,96.69509582519531,176.4,232.06,5756,110.70,135.37,49.80,40.48,5479.78,0.00,81.29,63,5748,3934069,57,0,-3.92,0.00,,
2025-07-08,03:42:42.962,55.76952333333334,37.59548333333333,95.93537063598633,176.6,231.13,5784,109.50,135.20,61.30,55.15,7456.28,0.00,89.96,62,5766,3934087,57,0,-4.29,0.00,,
2025-07-08,03:42:42.962,55.76952333333334,37.59548333333333,95.93537063598633,176.6,231.13,5784,109.50,135.20,61.30,55.15,7456.28,0.00,89.96,62,5766,3934087,57,0,-4.29,0.00,,
2025-07-08,03:42:42.962,55.76952333333334,37.59548333333333,95.93537063598633,176.6,231.13,5784,109.50,135.20,61.30,55.15,7456.28,0.00,89.96,62,5766,3934087,57,0,-4.29,0.00,,
2025-07-08,03:42:43.560,55.76952333333334,37.59548333333333,95.93537063598633,176.6,231.13,5784,108.30,135.09,61.40,53.61,7242.17,0.00,87.32,62,5784,3934105,57,0,-4.28,0.00,,
2025-07-08,03:42:43.560,55.76952333333334,37.59548333333333,95.93537063598633,176.6,231.13,5784,108.30,135.09,61.40,53.61,7242.17,0.00,87.32,62,5784,3934105,57,0,-4.28,0.00,,
2025-07-08,03:42:43.560,55.76952333333334,37.59548333333333,95.93537063598633,176.6,231.13,5784,108.30,135.09,61.40,53.61,7242.17,0.00,87.32,62,5784,3934105,57,0,-4.28,0.00,,
2025-07-08,03:42:44.163,55.769360000000006,37.595155,96.03542861938477,176.9,230.25,5811,106.60,134.93,68.90,58.03,7829.99,0.00,84.22,62,5802,3934123,57,0,-4.40,0.00,,
2025-07-08,03:42:44.163,55.769360000000006,37.595155,96.03542861938477,176.9,230.25,5811,106.60,134.93,68.90,58.03,7829.99,0.00,84.22,62,5802,3934123,57,0,-4.40,0.00,,
2025-07-08,03:42:44.163,55.769360000000006,37.595155,96.03542861938477,176.9,230.25,5811,106.60,134.93,68.90,58.03,7829.99,0.00,84.22,62,5802,3934123,57,0,-4.40,0.00,,
2025-07-08,03:42:44.785,55.76914,37.594863333333336,95.70559844970704,176.6,228.23,5842,105.80,134.00,73.10,60.63,8124.42,0.00,82.94,60,5819,3934140,57,0,-4.47,0.00,,
2025-07-08,03:42:44.785,55.76914,37.594863333333336,95.70559844970704,176.6,228.23,5842,105.80,134.00,73.10,60.63,8124.42,0.00,82.94,60,5819,3934140,57,0,-4.47,0.00,,
2025-07-08,03:42:44.785,55.76914,37.594863333333336,95.70559844970704,176.6,228.23,5842,105.80,134.00,73.10,60.63,8124.42,0.00,82.94,60,5819,3934140,57,0,-4.47,0.00,,
2025-07-08,03:42:45.382,55.76914,37.594863333333336,95.70559844970704,176.6,228.23,5842,105.70,132.86,73.20,59.88,7955.66,0.00,81.80,57,5837,3934158,57,0,-4.46,0.00,,
2025-07-08,03:42:45.382,55.76914,37.594863333333336,95.70559844970704,176.6,228.23,5842,105.70,132.86,73.20,59.88,7955.66,0.00,81.80,57,5837,3934158,57,0,-4.46,0.00,,
2025-07-08,03:42:45.382,55.76914,37.594863333333336,95.70559844970704,176.6,228.23,5842,105.70,132.86,73.20,59.88,7955.66,0.00,81.80,57,5837,3934158,57,0,-4.46,0.00,,
2025-07-08,03:42:45.981,55.768921666666664,37.59455333333334,95.74080276489258,176.1,226.48,5873,104.40,134.65,60.60,48.82,6573.61,0.00,80.56,61,5854,3934175,57,0,-4.23,0.00,,
2025-07-08,03:42:45.981,55.768921666666664,37.59455333333334,95.74080276489258,176.1,226.48,5873,104.40,134.65,60.60,48.82,6573.61,0.00,80.56,61,5854,3934175,57,0,-4.23,0.00,,
2025-07-08,03:42:45.981,55.768921666666664,37.59455333333334,95.74080276489258,176.1,226.48,5873,104.40,134.65,60.60,48.82,6573.61,0.00,80.56,61,5854,3934175,57,0,-4.23,0.00,,
2025-07-08,03:42:46.581,55.768921666666664,37.59455333333334,95.74080276489258,176.1,226.48,5873,103.00,133.68,76.60,66.89,8941.86,0.00,87.33,59,5872,3934193,57,0,-4.60,0.00,,
2025-07-08,03:42:46.581,55.768921666666664,37.59455333333334,95.74080276489258,176.1,226.48,5873,103.00,133.68,76.60,66.89,8941.86,0.00,87.33,59,5872,3934193,57,0,-4.60,0.00,,
